id	title	author	category	lyrics
KJ_330	Kau, Allah, Benteng yang Baka	KJ	Kidung Jemaat	"Kau, Allah, benteng yang baka, suaka yang teguh,
dahulu dan selamanya harapan umatMu.

Sejak dahulu takhtaMu pelindung kaum kudus;
dengan kuasa tanganMu Kaubela kami t'rus.

Tatkala alam semesta belum Engkau bentuk,
Engkaulah Allah yang baka dan tiada akhirMu.

Seribu tahun bagiMu sehari sajalah,
sesingkat jaga malam pun berganti tugasnya.

Daging dan darah mengejar perkara yang fana;
di arus waktu sebentar lenyap semuanya.

Terhanyutlah manusia di zaman yang deras;
sepintas mimpi umurnya yang tiada berbekas.

Ya Tuhan, kau kekal teguh Pelindung kaum kudus;
kiranya dalam rumahMu umatMu tinggal t'rus!"
KJ_331	Siang, Malam, Musim, Tahun	KJ	Kidung Jemaat	"Siang, malam, musim, tahun gilir ganti melenyap;
bayang-bayangnya berlalu, tiada satu yang tetap.
Hidup kita menjalani jangka waktu dunia;
tak terulang yang terjadi, tinggal tanggung jawabnya.

Orang hidup ditinggalkan oleh pendahulunya,
kita pun menuju makam bagai makhluk yang fana.
Dari bumi kita lahir dan kembali padaNya;
tanpa rahmat yang ilahi, apakah manusia?

Sungguh, Allah mengasihi dunia ciptaanNya:
dalam PutraNya sendiri Ia tinggal beserta.
Yang percaya kepadaNya, tak binasa tenggelam,
tapi hidup selamanya dalam Dia yang menang.

Walau zaman menghanyutkan tiap hal di dunia,
pengasihanMu, ya Tuhan, untuk s'lama-lamanya!
Di segala perubahan, dalam duka apapun,
dalam Kristus aku aman: kau menjadi Bapaku!

Bapa, Sumber pengasihan, Bapa dalam t'rang dan g'lap.
Bapa dalam kematian, pun di kubur yang senyap,
setiaMu tak berubah, kasihMu tetap teguh:
Bapa, kepadaMu jua kuserahkan diriku.

Siang, malam, musim, tahun, biar kamu melenyap;
dalam suka dan dukaku rahmat Allahku tetap!
TanganNya menuntun daku lewat zaman dunia
dan akhirnya 'ku selalu tinggal dalam rumahNya."
KJ_332	Kekuatan Serta Penghiburan	KJ	Kidung Jemaat	"Kekuatan serta penghiburan diberikan Tuhan padaku. Tiap hari
aku dibimbingNya; tiap jam dihibur hatiku. Dan sesuai dengan
hikmat Tuhan 'ku dib'rikan apa yang perlu. Suka dan derita
bergantian memperkuat imanku.

Tiap hari Tuhan besertaku, diberi rahmatNya tiap jam. DiangkatNya
bila aku jatuh, dihalauNya musuhku kejam. Yang namaNya
Raja Mahakuasa, Bapa yang kekal dan abadi, mengimbangi duka
dengan suka dan menghibur yang sedih."
KJ_333	Sayur Kubis Jatuh Harga	KJ	Kidung Jemaat	"Sayur kubis jatuh harga, pohon tomat kena hama,
cengkeh pun tidak berbunga dan jualanku tidak laku,
butir padi tak berisi, sampar ayam pun berjangkit,
hewan ternak sudah habis, kar'na terpaksa aku jual.
Namun aku puji Tuhan
dan bersorak sukaria
kar'na Dia Pohon s'lamatku!
KepadaNya 'ku percaya,
aku tidak akan jatuh:
Tuhan Allah kekuatanku."
KJ_334	Jangan Takut, Hai Tanah	KJ	Kidung Jemaat	"Jangan takut, hai tanah, sorak-sorai bergembira, kar'na besarlah
karya Allah, ciptaanNya mulia.

Pengirikan pun penuh dengan padi, lumbung-lumbung limpah ruah
Isinya. Pengirikan pun penuh dengan padi, lumbung-lumbung
Limpah ruah isinya.

Jangan takut, hai satwa  yang di gurun dan di hutan,
kar'na menghijau padang raya, pohon-pohon berbuah.

Mari umat percaya, sorak-sorai bagi Allah,
kar'na besar kemurahanNya dalam hujan berkatNya."
KJ_335	Manusia yang Meluku	KJ	Kidung Jemaat	"Manusia yang meluku, menaburkan benih,
tetapi kesuburan Tuhanlah yang memb'ri.
Air hujan dikirimNya dan panas yang segar.
Akhirnya padi tumbuh, menghijau dan mekar.

Apa pun yang baik semata anugerah.
Dan kar'na itu pujilah kasihNya yang mesra.

Semua diciptaNya, yang jauh, yang dekat:
samudera yang luas dan rimba yang lebat.
Tak satu dilupakan, semua dibela,
dan kita dib'ri makan tak kunjung bersela.

Ya Bapa, t'rima kasih; yang sudi Kau memb'ri
kepada ciptaanMu: berkat dan rezeki.
Tiada teruraikan kasihMu yang besar;
terpujilah Kau, Bapa, rahmani dan jabar."
KJ_336	Indonesia, Negaraku	KJ	Kidung Jemaat	"Indonesia, negaraku, Tuhan yang memb'rikannya;
kuserahkan di doaku pada Yang Mahaesa.

Bangsa, rakyat Indonesia, Tuhanlah pelindungnya;
dalam duka serta suka Tuhan yang dipandangnya.

Kemakmuran, kesuburan, Tuhan saja sumbernya;
keadilan, keamanan, Tuhan menetapkannya.

Dirgahayu Indonesia, bangsa serta alamnya;
kini dan sepanjang masa, s'lalu Tuhan sertanya."
KJ_337	Betapa Kita Tidak Bersyukur	KJ	Kidung Jemaat	"Betapa kita tidak bersyukur bertanah air kaya dan subur;
lautnya luas, gunungnya megah, menghijau padang, bukit dan lembah.

Itu semua berkat karunia Allah yang Agung, Mahakuasa;
Itu semua berkat karunia Allah yang Agung, Mahakuasa.

Alangkah indah pagi merekah bermandi cah'ya surya nan cerah,
ditingkah kicau burung tak henti, bunga pun bangkit harum berseri.

Bumi yang hijau, langitnya terang, berpadu dalam warna cemerlang;
indah jelita, damai dan teduh, persada kita jaya dan teguh."
KJ_338	Marilah, Marilah, Hai Saudara	KJ	Kidung Jemaat	"Marilah, marilah, hai saudara, menyebarkan terang dunia!

Banyak orang kemalangan menderita, diliputi kegelapan kemelut.

Ada juga yang digoda kemewahan, tapi tidak mengenal bahagia.

Tak terbilang yang sengsara dalam hati, kekurangan cinta kasih yang benar.

Tuhan Allah mengasihi dunia ini, Yesus Kristus menerangi yang gelap."
KJ_339	Maju, Laskar Kristus	KJ	Kidung Jemaat	"Maju, laskar Kristus, lawan kuasa g'lap! Ikut salib Yesus,
sungguh dan tetap! Rajamu sendiri jalan di depan; majulah,
iringi panji cemerlang!

Maju, laskar Kristus, lawan kuasa g'lap! Ikut salib Yesus,
sungguh dan tetap!

Saat dianjungkan panji Penebus, kuasa Iblis mundur, dikalahkan
t'rus. Goncanglah neraka, kar'na mendengar sorak-soraianmu
nyaring menggegar.

Bagai laskar jaya G'reja maju t'rus di jejak teladan saksi yang kudus.
Kita satu tubuh yang kudus dan am; satu pengharapan, satu pun iman.

Kuasa duniawi timbul-tenggelam, tapi G'reja Kristus takkan terbenam!
Alam maut tak sanggup menjatuhkannya: Kristus memenuhi isi janjiNya.

Kar'na itu, maju! Ikut salib t'rus, turutlah memuji Raja Penebus:
""Hormat, kemuliaan, Tuhan, t'rimalah!"" Insan dan malaikat sujud menyembah."
KJ_340	Hai Bangkit Bagi Yesus	KJ	Kidung Jemaat	"Hai bangkit bagi Yesus, pahlawan salibNya!
Anjungkan panji Raja dan jangan menyerah.
Dengan semakin jaya Tuhanmu ikutlah,
Sehingga tiap lawan berlutut menyembah.

Hai bangkit bagi Yesus, dengar panggilanNya!
Hadapilah tantangan, hariNya inilah!
Dan biar tak terbilang pasukan kuasa g'lap,
semakin berbahaya, semakin kau tegap.

Hai bangkit bagi Yesus, mohon kuasaNya;
tenagamu sendiri tentu tak cukuplah.
Kenakan perlengkapan senjata Roh Kudus;
berjaga dan berdoa bersiaplah terus!

Hai bangkit bagi Yesus! Tak lama masa p'rang:
gaduhnya 'kan diganti nyanyian pemenang.
Yang jaya diberikan mahkota yang baka,
bersama Raja mulia berkuasa s'lamanya."
KJ_341	KuasaMu dan NamaMulah	KJ	Kidung Jemaat	"KuasaMu dan namaMulah hendak kami sebar
dan kar'na itu, ya Tuhan, kami takkan gentar.
Bagaikan padi segenggam mestilah mati dipendam,
supaya tumbuh dan segar, di panas surya memekar
berbuahlah. Tuaian pun besar.

Teladan sudah Kauberi demi deritaMu
dan melalui salibMu Kau t'rima kuasaMu!
Bagian kami tak lebih, seperti segenggam benih,
melintas kubur yang gelap, agar kelak 'kan menetap
BersamaMu di Firdaus gemerlap.

Bagaikan padi, Tuhan pun dikubur, dipendam,
kembali bangkit merebut umatMu terkeram.
Ya Tuhan, kirim apalah penabur yang t'lah menyerah
hidupnya untuk kuasaMu, memberitakan namaMu,
agar seg'ra buahnya milikMu."
KJ_342	Keluar Dari Kaum	KJ	Kidung Jemaat	"Keluar dari kaum dan rumah bapakmu, serahkan dirimu
kepada rahmat Hu. Percaya sabdaNya. Berjalan dengan
suka ke tanah air baka yang tertentu di muka.

Pergi dengan seg'ra ke lorong negeri dan ke simpangannya yang
buruk dan keji. B'ri rumahKu penuh. Jemput segala orang
ke rumah s'lamatKu; tempatnya tidak kurang.

Keluar! Ajarlah seluruh dunia. Taburkan InjilKu di sawah-
ladangnya! Mau t'rang, maupun gelap di rumah dan kerjamu,
baik ingatlah tetap: 'Ku menyertai kamu."
KJ_343	Dunia Dalam Rawa Paya	KJ	Kidung Jemaat	"Dunia dalam rawa paya berjuang t'rus.
Kristen, manakah cahaya Injil kudus?
Biar dalam g'lap gulita bergemilang
t'rang berita: Satu saja Tuhan kita, Sang Penebus.

Bangunkan persekutuan sidang Jemaat
dan kumpulkan domba Tuhan yang tersesat.
Satu Sabda berkuasa mempersatukan bahasa
Sekalian kaum dan masa, jauh dan dekat.

Yang menunjuk ujung jalan: T'rang Al Kalam.
Yang memimpin pekerjaan: Raja Imam.
Jangan turut cita-cita dunia yang bergempita.
Satu saja Tuhan kita: Raja Salam."
KJ_344	Ingat akan Nama Yesus	KJ	Kidung Jemaat	"Ingat akan nama Yesus, kau yang susah dan sedih:
Nama itu menghiburmu k'mana saja kau pergi.

Indahlah namaNya, pengharapan dunia!
Indahlah namaNya, suka sorga yang baka!

Bawa nama Tuhan Yesus, itulah perisaimu.
Bila datang pencobaan, itu yang menolongmu.

Sungguh agung nama Yesus, hati kita bergemar.
Bila kita dirangkulNya, sukacita pun besar.

Bila mendengar namaNya, baiklah kita menyembah
dan mengaku Dia Raja kini dan selamanya."
KJ_345	Sertai Kami, Tuhan	KJ	Kidung Jemaat	"Sertai kami, Tuhan, dengan anug'rahMu; berilah
pertolongan melawan si set'ru.

Sertai kami, Tuhan, di dalam FirmanMu,
sehingga kebajikan dan s'lamat pun penuh.

Sertai kami, Tuhan, dengan cahayaMu;
jadikan kebenaran pemandu yang teguh.

Sertai kami, Tuhan; berkatMu turunlah.
KuasaMu kaulimpahkan penuh karunia.

Sertai kami, Tuhan, Pelindung yang teguh,
supaya tak termakan muslihat penyemu.

Sertai kami, Tuhan, dengan setiaMu;
berilah keteguhan di tiap kemelut."
KJ_346	Tuhan Allah Beserta Engkau	KJ	Kidung Jemaat	"Tuhan Allah beserta engkau sampai bertemu kembali; kasih
Kristus mengawali, Tuhan Allah beserta engkau!

Sampai bertemu, bertemu, sampai lagi kita bertemu; sampai
bertemu, bertemu, Tuhan Allah beserta engkau!

Tuhan Allah beserta engkau, sayapNya pernaunganmu,
sabda Kristus santapanmu, Tuhan Allah beserta engkau!

Tuhan Allah beserta engkau dalam susah dan keluhmu;
rangkulanNya menghiburmu, Tuhan Allah beserta engkau!

Tuhan Allah beserta engkau! Panji kasih peganganmu,
maut pun kalah di depanmu, Tuhan Allah beserta engkau!"
KJ_347	Haleluya, Hormat Sepenuhnya	KJ	Kidung Jemaat	"Haleluya, hormat sepenuhnya, kuasa hikmat dan syukur,
dalam sorga, maupun dalam dunia, Tuhan, layak bagiMu!
B'rilah kami kasihMu, ya Bapa, dan anug'rahMu, ya Putra
Allah, hingga kami, umatMu, satu dalam Roh Kudus."
KJ_348	Anug'rah Tuhan kita, Yesus Kristus	KJ	Kidung Jemaat	"Anug'rah Tuhan kita, Yesus Kristus, pengasihan Allah,
persekutuan dalam Roh Kudus kiranya menyertai kita. Amin."
KJ_349	Haleluya, Pujilah Tuhanmu	KJ	Kidung Jemaat	"Haleluya! Pujilah Tuhanmu! Haleluya! Pujilah Tuhanmu!
Haleluya! Amin. Haleluya! Amin. Haleluya! Amin."
KJ_350	O Berkati Kami	KJ	Kidung Jemaat	"O, berkati kami dan lindungi kami, Tuhan,
b'rilah rahmatMu oleh sinar wajahMu!

WajahMu kiranya ramah bercahaya,
pada kami b'rikanlah damai dan sejahtera!

Amin, amin, amin. Kami sungguh yakin
dan padaMu bersyukur dalam nama Put'raMu!"
KJ_351	Pintu Satu-satunya	KJ	Kidung Jemaat	"Pintu satu-satunya: Tuhan Yesus! Hai tempuhlah
jalanNya: jalan lurus. Buang rantai dan beban, ikut Dia.
Pikul salibmu dengan sukaria.

Satu sabda bawalah: Sabda Allah! Cari kebenaranNya
tiap kala. Tutur-kata dunia: tipu daya Roh Kudus
terimalah dan percaya.

Mari, hidup di terang Kerajaan! Oleh Yesus kau menang;
hai, bertahan! Ikut Tuhanmu terus dengan suka:
rumah Allah yang kudus t'lah terbuka."
KJ_352	Hai Jangan Sendirian	KJ	Kidung Jemaat	"Hai, jangan sendirian jalanmu kautempuh: bebanmu jadi
ringan bersama Tuhanmu! Jikalau kau bersusah dan berkeluh-kesah
hai, pikullah semua bersamaNya! Hai, pikullah semua bersamaNya!

Tuhanmu bersedia menjadi Kawanmu; dengan menyambut Dia,
hatimu pun sembuh. Air mata Ia hapus dan jiwamu lega:
arahkanlah matamu kepadaNya! Arahkanlah matamu kepadaNya!

Hai, marilah semua yang susah dan penat, ikuti Yesus jua:
bebanNya tak berat. Derita yang kautanggung berakhir segera:
serahkan keluhanmu ditanganNya! Serahkanlah keluhanmu di tanganNya!

Akhirnya duka dunia tak lagi dikenal dan sukacita sorga warisanmu kekal.
Di sana kau berjumpa dengan umat kudus, bersama mengagungkan
Sang Penebus. Bersama mengagungkan sang Penebus."
KJ_353	Sungguh Lembut Tuhan Yesus Memanggil	KJ	Kidung Jemaat	"Sungguh lembut Tuhan Yesus memanggil, memanggil aku dan kau.
Lihatlah Dia prihatin menunggu, menunggu aku dan kau.

""Hai mari datanglah, kau yang lelah, mari datanglah!""
Sungguh lembut Tuhan Yesus memanggil, ""Kau yang sesat, marilah!""

Janganlah ragu, Tuhanmu mengajak, mengajak aku dan kau;
Jangan enggan menerima kasih-Nya terhadap aku dan kau.

Waktu serta kesempatan berlalu yang dib'ri aku dan kau;
nanti gelap kematian membayang mengancam aku dan kau.

Yesus berjanji memb'rikan kasih-Nya kepada aku dan kau.
Ia mengampuni orang berdosa seperti aku dan kau."
KJ_354	Dengan Lembut Tuhanku	KJ	Kidung Jemaat	"Dengan lembut Tuhanku di dalam kasihNya
mencari akan daku yang hilang, bercela.
Bahana syukur terdengar,
seisi sorga mengg'legar.

KasihNya mencari, darah melunasi;
'ku diraih kembali PadaNya,
'ku selamat oleh rahmatNya.

Dosaku t'lah dibasuh sehingga 'ku sembuh;
bisikNya kepadaku, ""Engkaulah milikKu!""
SuaraNya yang lembut merdu
telah menghibur hatiku.

Padaku ditunjukkan semua lukaNya,
mahkota duri tajam, curahan darahNya.
'Ku takjub kar'na Tuhanku
menjadi kurban bagiku.

Di haribaan Tuhan kulihat kasihNya
dan dalam kekaguman kuhitung berkatNya.
Tak kunjung puas rasanya
memuji-muji namaNya.

Kunanti hari Tuhan yang indah dan cerah
di kala Tuhan datang memanggil umatNya
berkumpul pada sisiNya
jadi pengantin suciNya."
KJ_355	Yesus Memanggil	KJ	Kidung Jemaat	"Yesus memanggil, ""Mari seg'ra!""
Ikutlah jalan s'lamat baka;
jangan sesat, dengar sabdaNya,
""Hai marilah seg'ra!""

Sungguh, nanti kita 'kan senang,
bebas dosa hati pun tent'ram
Bersama Yesus dalam terang
di rumah yang kekal.

Hai marilah, kecil dan besar,
biar hatimu girang benar.
Pilihlah Yesus jangan gentar.
Hai mari datanglah!

Jangan kaulupa, Ia serta;
p'rintah kasihNya patuhilah.
Mari dengar lembut suaraNya,
""AnakKu, datanglah!"""
KJ_356	Tinggallah dalam Yesus	KJ	Kidung Jemaat	"Tinggallah dalam Yesus, jadilah muridNya,
b'lajarlah Firman Tuhan, taat kepadaNya.
Tinggallah dalam Yesus, Andalkan kuasaNya.
Dialah Pokok yang benar, kitalah rantingNya.

Kita sebagai ranting pasti berbuahlah,
asal dengan setia tinggal di dalamNya.
Tinggallah dalam Yesus, muliakan namaNya:
hidup berlimpah kurnia hanya di dalamNya!"
KJ_357	Dengar Panggilan Tuhan	KJ	Kidung Jemaat	"Dengar panggilan Tuhan, dan oleh kuasaNya
kau jadi anak Tuhan, pelayan umatNya.

Gunakanlah bakatmu, pemb'rian kasihNya;
amalkanlah karyamu bagi manusia.

Percaya pada Tuhan, tanganNya pandumu,
dan kasih anug'rahNya tumpuan bagimu.

Berikanlah bantuan bagi sesamamu;
pancarkan cahya Tuhan di dalam hidupmu."
KJ_358	Semua yang Letih Lesu	KJ	Kidung Jemaat	"Semua yang letih lesu, berdosa, bercela,
terima rahmat Tuhanmu, percaya sabdaNya.

Datang saja pada Yesus; kini saatnya!
Datang saja pada Yesus, t'rima rahmatNya.

Cucuran darah Almasih memb'ri berkat penuh,
membasuh hati yang keji; jiwa tenang teduh.

Dialah Jalan yang benar ke damai yang baka.
Percayalah kepadaNya dan t'rima berkatNya.

Bersama, mari ikutlah ke sorga mulia,
tempat kekal sejahtera, penuh bahagia."
KJ_359	Marilah Datang kepadaKu	KJ	Kidung Jemaat	"Marilah datang kepadaKu, semua yang letih lesu;
'kan Kuberikan kelegaan: mari datang padaKu!

Yang berbeban berat, hai datang dengan bebanmu padaKu;
pikullah kuk yang Aku pasang dan belajar padaKu!

Aku lembut dan rendah hati; jiwamu Kuberi lega:
kuk yang Kupasang itu enak dan bebanKu ringanlah!"
KJ_360	Biar Kanak-kanak Datang kepadaKu	KJ	Kidung Jemaat	"""Biar kanak-kanak datang kepadaKu""
itu sabda Yesus; Dia memanggilku.
Kini aku datang siap menghadapNya,
kini aku datang; Yesus memanggilku.

""Biar kanak-kanak datang kepadaKu""
itu sabda Yesus, Dia memanggilku.
Dalam kesukaran susah tak terhibur,
padaNya 'ku datang; Yesus memanggilku."
KJ_361	Di SalibMu 'Ku Sujud	KJ	Kidung Jemaat	"Di salibMu 'ku sujud, miskin, buta dan lemah;
Yesus, Kau harapanku, agar aku s'lamatlah.

'Ku percaya padaMu, Anak domba Golgota.
Di salibMu 'ku sujud: diriku s'lamatkanlah!

Dalam hidup yang cemar kurindukan Tuhanku.
Suara Yesus terdengar, ""Kuhapuskan dosamu.""

Kuserahkan padaMu hartaku semuanya,
bahkan jiwa-ragaku milikMu seluruhnya.

Janji Tuhan kupegang; 'ku dibasuh darahNya.
'Ku bersujud, beriman, tersalib bersamaNya."
KJ_362	Aku MilikMu, Yesus, Tuhanku	KJ	Kidung Jemaat	"Aku milikMu, Yesus, Tuhanku; kudengar suaraMu.
'Ku merindukan datang mendekat dan diraih olehMu.

Raih daku dan dekatkanlah pada kaki salibMu.
Raih daku, raih dan dekatkanlah ke sisiMu, Tuhanku.

Aku hambaMu, Kausucikanlah oleh kasih kurnia,
hingga jiwaku memegang teguh kehendakMu yang mulia.

Sungguh indahnya walau sejenak besertaMu, Allahku;
dalam doaku sungguh akrabnya bersekutu denganMu.

Dalam dunia tak seutuhnya kupahami kasihMu,
sukacita pun barulah lengkap, bila 'ku di rumahMu."
KJ_363	Bagi Yesus Kuserahkan	KJ	Kidung Jemaat	"Bagi Yesus kuserahkan hidupku seluruhnya;
hati dan perbuatanku, pun waktuku milikNya.
Bagi Yesus semuanya, pun waktuku milikNya.
Bagi Yesus semuanya, pun waktuku milikNya.

Tanganku kerja bagiNya, kakiku mengikutNya;
mataku memandang Yesus; yang kupuji Dialah!
Bagi Yesus semuanya, yang kupuji Dialah!
Bagi Yesus semuanya, yang kupuji Dialah!

Ya, sejak kupandang Yesus, kutinggalkan dosaku;
pada Dia 'ku terpaut, Dia Jurus'lamatku.
Bagi Yesus semuanya, Dia Jurus'lamatku.
Bagi Yesus semuanya, Dia Jurus'lamatku.

O, betapa mengagumkan! Maharaja semesta
mau memanggilku sahabat; aku dilindungiNya!
Bagi Yesus semuanya; aku dilindungiNya!
Bagi Yesus semuanya; aku dilindungiNya!"
KJ_364	Berserah kepada Yesus	KJ	Kidung Jemaat	"Berserah kepada Yesus tubuh, roh dan jiwaku;
kukasihi, kupercaya, kuikuti Dia t'rus.

Aku berserah, aku berserah;
kepadaMu, Jurus'lamat, aku berserah!

Berserah kepada Yesus di kakiNya 'ku sujud.
Nikmat dunia kutinggalkan; Tuhan, t'rima anakMu!

Berserah kepada Yesus aku jadi milikMu.
B'rilah RohMu meyakinkan bahwa Kau pun milikku!

Berserah kepada Yesus kuberikan diriku.
B'ri kasihMu dan kuasaMu, ya, berkati anakMu!

Berserah kepada Yesus kurasakan apiNya.
Kar'na s'lamat yang sempurna puji, puji namaNya!"
KJ_365A	Tuhan, Ambil Hidupku	KJ	Kidung Jemaat	"Tuhan, ambil hidupku dan kuduskan bagiMu;
pun waktuku pakailah memujiMu s'lamanya.

Tanganku gerakkanlah, kasihMu pendorongnya,
dan jadikan langkahku berkenan kepadaMu.

Buatlah suaraku hanya mengagungkanMu dan
sertakan lidahku jadi saksi InjilMu.

Harta kekayaanku jadi alat bagiMu;
akal budi dan kerja, Tuhan, pergunakanlah!

KehendakMu sajalah dalam aku terjelma;
jadikanlah hatiku takhta kebesaranMu.

Limpah-ruah kasihku kuserahkan padaMu:
diriku seutuhnya milikMu selamanya."
KJ_365B	Tuhan, Ambil Hidupku	KJ	Kidung Jemaat	"Tuhan, ambil hidupku dan kuduskan bagiMu;
pun waktuku pakailah memujiMu s'lamanya,
memujiMu s'lamanya."
KJ_365C	Tuhan, Ambil Hidupku	KJ	Kidung Jemaat	"Tuhan, ambil hidupku dan kuduskan bagiMu;
pun waktuku pakailah memujiMu s'lamanya."
KJ_366	Ya Kasih yang Merangkulku	KJ	Kidung Jemaat	"Ya Kasih yang merangkulku,
Penghibur jiwa yang lelah,
kub'ri kembali hidupku,
supaya dalam sumberMu
bertambah murnilah.

Ya Cahya yang t'rang benderang,
Penyuluh di jalan yang gelap,
obor hatiku yang remang
hendak kusulut padaMu,
agar bertambah t'rang.

Ya Sukacita yang penuh
di balik tangis dan erang,
senantiasa Kau menantiku.
'Ku yakin, setelah gelap
bersinar surya t'rang."
KJ_367	PadaMu, Tuhan dan Allahku	KJ	Kidung Jemaat	"PadaMu, Tuhan dan Allahku, kupersembahkan hidupku:
dariMu jiwa dan ragaku, hanya dalamMu 'ku teduh.
Hatiku yang Engkau pulihkan padaMu juga kuberikan.

Di dalam Yesus Kaunyatakan, ya Bapa, isi hatiMu:
curahan kasih, kesukaan Engkau limpahkan bagiku.
Andaikan orang menyadari, niscaya, Tuhan, Kau dicari.

Kumuliakan kuasa kasih, yang dalam Yesus terjelma;
'ku berserah sebulat hati di dalam arus rahmatNya.
Diriku tak kuingat lagi, lautan kasih kuselami.

Betapa Kau mencari aku, hatiMu rindu padaku.
Kauraih aku kepadaMu membuat aku milikMu.
Diriku sudah Kaukasihi, Kau jualah yang aku pilih.

NamaMu, Yesus, suci agung, ya Sumber kasih kurnia;
padaMu datanglah umatMu mencari hidup yang baka.
Yang bertelut bertadah-tangan, berlimpah-limpah Kau kenyangkan.

Ya Yesus, namaMu kiranya dalam hatiku tertera,
supaya kasih selamanya dalam hidupku nyatalah:
Seluruh kata dan kerjaku biar penuh dengan namaMu!"
KJ_368	Pada Kaki SalibMu	KJ	Kidung Jemaat	"Pada kaki salibMu, Yesus, 'ku berlindung;
Air hayat Golgota pancaran yang agung.

SalibMu, salibMu yang kumuliakan
Hingga dalam sorga k'lak ada perhentian.

Pada kaki salibMu kasihMu kut'rima;
Sinar Bintang Fajar t'rang yang memb'ri cahaya.

Pada kaki salibMu kuingat kurbanMu,
dalam jalan hidupku kukenang selalu.

Pada kaki salibMu 'ku tetap percaya,
hingga dalam sorga k'lak jiwaku bahagia."
KJ_369A	Ya Yesus, Ku Berjanji	KJ	Kidung Jemaat	"Ya Yesus, 'ku berjanji setia padaMu;
kupinta Kau selalu dekat, ya Tuhanku.
Di kancah pergumulan jalanku tak sesat,
kar'na Engkau Temanku, Pemimpin terdekat.

Dekaplah aku, Tuhan, diribut dunia penuh
kilauan hampa dan suara godanya.
Di dalam dan di luar si jahat mendesak.
Perisai lawan dosa, ya Tuhan, Kau tetap.

Ya Yesus, Kau berjanji kepada umatMu:
di dalam kemuliaan Kausambut hambaMu.
Dan aku pun berjanji setia padaMu.
Berikanlah karunia mengikutMu teguh."
KJ_369B	Ya Yesus, Ku Berjanji	KJ	Kidung Jemaat	"Ya Yesus, 'ku berjanji setia padaMu;
kupinta Kau selalu dekat, ya Tuhanku.
Di kancah pergumulan jalanku tak sesat,
kar'na Engkau Temanku, Pemimpin terdekat."
KJ_370	'Ku Mau Berjalan dengan Jurus'lamatku	KJ	Kidung Jemaat	"'Ku mau berjalan dengan Jurus'lamatku di lembah
berbunga dan berair sejuk. Ya, ke mana juga aku mau
mengikutNya. Sampai aku tiba di neg'ri baka.

Ikut, ikut, ikut Tuhan Yesus; 'ku tetap mendengar dan
mengikutNya. Ikut, ikut, ikut Tuhan Yesus; ya, ke mana
juga 'ku mengikutNya!

'Ku mau berjalan dengan Jurus'lamatku di lembah gelap,
di badai yang menderu. Aku takkan takut di bahaya apa pun,
bila 'ku dibimbing tangan Tuhanku.

Bersama Jurus'lamat hatiku teguh dilembah dan bukit yang
perlu kutempuh. Tuhanku membimbing aku pada jalanNya
yang menuju rumah Allah yang baka."
KJ_371	Aku Rindu pada Yesus	KJ	Kidung Jemaat	"Aku rindu pada Yesus, Jurus'lamat dan Tuhanku;
pada Dia 'ku mengaku dosa dan kesalahanku.
Yesus, b'rikanlah berkatMu.

Aku cinta pada Yesus yang mencariku selalu.
Pada Dia 'ku mengaduh; waktu tersesat jalanku,
Yesus pun memanggil aku.

Aku ikut jalan Yesus; Dialah Terang bagiku.
Yesus, t'rimalah hidupku; Yesus, bimbinglah
Tanganku, jangan terlepas dariMu."
KJ_372	Inginkah Kau Ikut Tuhan	KJ	Kidung Jemaat	"Inginkah kau ikut Tuhan? Pikul salib!
Jangan bimbang, jangan sungkan: ikut Tabib!

Pikullah salibmu saja, ikut terus;
lihatlah mahkota Raja agung kudus!

Haruslah kausangkal diri: pikul salib!
Di godaan dunia ini ikut Tabib!

Apapun kesusahanmu, jangan lemah:
Tuhan Yesus besertamu, ikut tetap!"
KJ_373	Aku Mau Mengerti	KJ	Kidung Jemaat	"Aku mau mengerti kasih Tuhanku,
Ia disalibkan untuk diriku.

Jika 'ku berdoa mohon padaNya,
dosaku semua diampuniNya.

Jika 'ku percaya, turut p'rintahNya,
apapun terjadi aku anakNya.

Sungguh baik Tuhanku, agung kasihNya,
kuserahkan diri jadi milikNya."
KJ_374	'Ku Bersandar PadaNya	KJ	Kidung Jemaat	"'Ku bersandar padaNya; 'ku berharap s'lamanya
pada Tuhan Allah Bapa sampai s'lama-lamanya.

Kupuji nama Tuhan dalam kerendahanku;
aku puji Allah Bapa sampai s'lama-lamanya.

Meski susah sengsara dalam dunia yang fana,
aku rindu ikut Yesus sampai s'lama-lamanya."
KJ_375	Saya Mau Ikut Yesus	KJ	Kidung Jemaat	"Saya mau ikut Yesus, saya mau ikut Yesus sampai
s'lama-lamanya. Meskipun saya susah, menderita
dalam dunia, saya mau ikut Yesus sampai s'lama-lamanya."
