id	title	author	category	lyrics
LS_261	HATI YANG MEMUJI ALLAH	LS	Lagu Sion	"Hati yang memuji Allah
Bebas dari dosa
Hati yang yakin darah-Nya
Untukku tercurah

Hati yang lembut dan bers'rah
Di takhta Penebus
Hanya Kristus yang bersabda
Di surga yang kudus

Hati dan hidup yang baru
Penuh kasih surga
Suci, sempurna bersatu
Seperti hati-Nya

B'rilah ya, Tuhan, rahmat-Mu
Dari surga mulia
Suratkanlah nama baru
Nama kasih Allah"
LS_262	HAI SAUDARA MENGAPA	LS	Lagu Sion	"Hai saudara mengapa, Tak datang pada Yesus'
Dengarlah panggilan-Nya, Hai saudara datanglah

Datanglah, datanglah, Mengapa berlambatan'
Datanglah, datanglah, T'rimalah berkat Tuhan

Saudara jangan sesat, Dari hadirat Tuhan
Mari jangan terlambat, Beroleh berkat Tuhan.

Tak ada perdamaian, Dalam dunia yang fana
Datanglah pada Tuhan, Perhentian t'rimalah.

Datang mengaku dosa, Tuhan takkan tolakkan
Haraplah kepada-Nya, Ia akan s'lamatkan."
LS_263	BILA SELESAI TUGAS KERJAKU	LS	Lagu Sion	"Bila selesai tugas kerjaku
Dan aku tiba di neg'ri baru
Aku menyembah di hadirat-Nya
Sempurnalah kemuliaanku

Cukup mulia, bagi aku
Cukup mulia bagi aku
Bila k'lak kulihat wajah Tuhan
Sungguh sempurna kemuliaanku

Bila k'lak oleh kemurahan-Nya
Aku mendapat tempat di surga
Dan aku memandang wajah Tuhan
Sempurnalah kemuliaanku.

Banyak sahabat k'lak kubertemu
Itu menambah sukacitaku
Tapi melihat senyuman Tuhan
Sempurnalah kemuliaanku."
LS_264	AKU TAK CINTA DUNIA	LS	Lagu Sion	"Aku tak cinta dunia, Dan kekayaan-Nya
Hanyalah surga mulia, Tempat yang bahagia
Oh, adalah tertulis namaku di sana'
Dalam Kitab Alhayat, Di surga yang baka

Adakah tertulis, Namaku di sana?
Dalam Kitab Alhayat, Di surga yang baka

Tuhan, dosaku banyak, Bagai pasir di laut
Darah-Mu itu layak, Menebus dari maut
Ada dalam firman-Mu, janji-Mu ya Tuhan
“Meski banyak dosamu, Aku mau hapuskan”.

Kota yang amat mulia, Tempat yang terindah
Rumah bagi umat-Nya, Tebusan darah-Nya
O, betapa kurindu masuk kota Allah
Oh adakah namaku, Tertulis di sana?"
LS_265	KAMI DATANG PADA-MU	LS	Lagu Sion	"Kami datang pada-Mu, Menyembah di kaki-Mu
Janganlah tolak kami, Tuhan yang kami cari
Tuhan yang kami cari

Kami harap pada-Mu, B'ri kasihan yang penuh
Isilah hati kami, Dengan rahmat dan puji,
Dengan rahmat dan puji

B'rikan kami ya Allah, Damai dan bahagia
B'rikanlah oleh Roh-Mu, Kes'lamatan bagiku
Kes'lamatan bagiku

Hiburkan yang berduka, B'rikanlah sukacita
Yang jatuh angkat seg'ra, Dan teguhkan imannya
Dan teguhkan imannya

B'rikanlah pada kami, Anug'rah serta kasih
Bebaskan dari dosa, B'rikanlah pengharapan
B'rikanlah pengharapan"
LS_266	BAWA S’GALA PERSEPULUHANMU	LS	Lagu Sion	"Dengar Sabda Allah dalam Kitab-Nya
“Bawa s'gala persepuluhanmu.”
“Penuhilah perbendaharaan-Ku”
Demikianlah Sabda Allah

Bawa s'gala persepuluhanmu, Dan ujilah Tuhan Allahmu
Berkat Allah akan curahkan, Dengan berkelimpahan kepadamu

Tunjukkanlah penyerahan pada-Nya
Bawa s'gala persepuluhanmu
Pintu langit Tuhan akan membuka
Turunlah berkat yang limpah.

Maukah engkau t'rima kuasa Allah
Bawa s'gala persepuluhanmu
Kuasa iblis di hadapanmu kalah
Penyerahanmu sempurna.

Persembahkan pujian bagi Allah
Usai bawa persepuluhanmu
Nyanyi haleluya dari hatimu
Setelah t'rima berkat-Nya."
LS_267	TARIK JIWA SATU	LS	Lagu Sion	"Oh, b'rilah aku ya Tuhan, Kasih akan jiwa satu
Dan tolonglah aku Tuhan, Tarik jiwa itu

Tarik jiwa satu, Tarik jiwa satu
Oh, tolonglah aku Tuhan, Tarik jiwa satu

Tuhan aku mau nyatakan, Kasih pada jiwa satu
Dan aku 'kan usahakan, Tarik jiwa itu.

Aku 'kan bersukacita, Kar'na kasih jiwa satu
Yang aku bawa ya Tuhan, Pulang ke rumah-Mu."
LS_268	PADA SAAT BERDOA	LS	Lagu Sion	"Pada saat berdoa, Rendahkanlah hati
Di kaki Jurus'lamat, Kita berbakti
Jika kita percaya, Kita dilindung-Nya
Oh, betapa bahagia, Duduk di hadirat-Nya

Saat berdoa, Saat terindah
Oh betapa bahagia, Duduk di hadirat-Nya

Pada saat berdoa, Yesus s'lalu dekat
Ia mendengar doa, Dan b'rikan berkat
Ia menghimbau kita, Bawa s'gala susah
Oh betapa bahagia, Duduk di hadirat-Nya.

Pada saat berdoa, Jauhkan godaan
Boleh s'rahkan bebanmu, Kepada Tuhan
Kasih-Nya tak terduga, Damai dib'rikan-Nya
Oh betapa bagaia, Duduk di hadirat-Nya.

Pada saat berdoa, Haraplah pada-Nya
Berkat yang dijanji-Nya, Tentu dib'ri-Nya
Oleh tetap percaya, Hilang s'gala duka
Oh betapa bahagia, Duduk di hadirat-Nya."
LS_269	BERJALAN DI DALAM T’RANG	LS	Lagu Sion	"Berjalanlah di dalam t'rang, Dipimpin Roh Allah
Masuk persatuan senang, Di dalam kasih-Nya
Di dalam kasih-Nya

Berjalanlah di dalam t'rang, Dan seg'ra g'lap lalu
Hatimupun menjadi t'rang, Sepanjang hidupku
Sepanjang hidupmu

Berjalanlah di dalam t'rang, Sampai kesudahan
Ingat Yesus sudah menang, Atas kematian
Atas kematian

Berjalanlah didalam t'rang, Seumur hidupmu
Sinar Allah yang benderang, Terangi jalanmu
Terangi jalanmu"
LS_270	DOSAMU DIHAPUSKAN	LS	Lagu Sion	"Dosamu dihapuskan, Meskipun sangat besar
Dosamu dihapuskan, Meskipun sangat besar
Amat besar kasih-Nya, Yang mengampuni
Dosamu dihapuskan, Dosamu dihapuskan
Meskipun sangat besar, Meskipun sangat besar

Dengarlah suara Yesus, Yang memanggil namamu
Dengarlah suara Yesus, Yang memanggil namamu
Amat besar rahmat-Nya, Murah hati-Nya
Dengarlah suara Yesus, Dengarlah suara Yesus
Yang memanggil namamu, Yang memanggil namamu

Dosamu diampuni, Tak diingat-Nya lagi
Dosamu diampuni, Tak diingat-Nya lagi
“Hai pandanglah pada-Ku”, Kata Tuhanmu
Dosamu diampuni, Dosamu diampuni
Tak diingat-Nya lagi, Tak diingat-Nya lagi

Amin."
LS_271	JADILAH TUHAN KEHENDAK-MU	LS	Lagu Sion	"Jadilah Tuhan kehendak-Mu
Engkaulah Khalik, aku debu
Jadikan aku, sesukamu
Aku menunggu di kaki-Mu

Jadilah Tuhan kehendak-Mu
Ujilah s'karang percayaku
Aku menyembah di kaki-Mu
Basuhlah aku s'perti salju

Jadilah Tuhan kehendak-Mu
Penatlah aku, tolong Yesus
Kuasa sepenuh di tangan-Mu
Jamahlah aku agar sembuh

Jadilah Tuhan, kehendak-Mu
B'rikanlah aku iman teguh
Penuhi aku dengan Roh-Mu
Hiduplah Engkau dalam aku"
LS_272	BAHAGIA HARI ITU	LS	Lagu Sion	"Bahagia hari itu, Saat aku t'rima Yesus
Dengan rajin patut aku, Masyhurkan Dia di dunia

Hari yang bahagia, Saat aku t'rima Yesus
Diajarnya kuberjaga, Berdoa dan bergembira
Hari yang bahagia, Saat aku t'rima Yesus

Aku sudah menyerahkan, Diriku kepada Tuhan
Dipanggil-Nya aku datang, Dengan penuh kesukaan.

Sejahteralah hatiku, Kar'na Tuhan menghiburkan
Ku tak lagi bimbang aku, Hidup kukuh dalam iman.

Malaikat yang surga mulia, Mendengar janji hatiku
Hingga aku putus nyawa, Tetap teguh perjanjianku."
LS_273	DENGAR LONCENG SURGA	LS	Lagu Sion	"Dengar lonceng surga, Amat meriah
Kar'na pulang jiwa yang sesat
Bapa mau berjumpa dengan mulia-Nya
Dan menyambut anak yang penat

Puji Tuhan, malaikat nyanyi
Puji Tuhan, bunyi kecapi
Seg'nap tent'ra surga sorak berseru
Menyanyi pujian yang merdu

Dengar lonceng surga, Indah suaranya
Kar'na pertobatan yang sungguh
Tuhan mengampuni orang berdosa
Dan menjadi jiwa yang baru.

Dengar lonceng surga, Pesta digelar
Semua malaikat bergembira
Masyhurkanlah Yesus, Sabda yang benar
Telah lahir jiwa yang indah."
LS_274	MENGAPA DARAHMU, YESUS	LS	Lagu Sion	"Mengapa darah-Mu Yesus, Tertumpah untukku'
Mengapa Engkau disiksa, Untuk s'lamatkanku'

Tolonglah aku ya, Tuhan, Supaya setia
Dan ingatlah aku, Tuhan, Dari takhta surga

Sungguhkah kar'na dosaku, Tuhan disalibkan'
Kasih Yesus ajaib sungguh, Tak ada bandingan.

Tidak heran matahari, Jadi g'lap gulita
Waktu Jurus'lamat mati, Untuk manusia.

Kutundukkan kepalaku, Menghadap salib-Nya
Tercurahlah air mataku, Menyesali dosa.

Takkan dapat tangisanku, Membayar hutangku
Aku mau s'rahkan diriku, Ya Yesus pada-Mu."
LS_275	TOLONGLAH AKU YA ALLAH	LS	Lagu Sion	"Tolonglah aku ya Allah, Memujikan rahmat-Mu
Kar'na berkat dan anug'rah, Yang hiburkan hatiku
Tolong ajar aku, Tuhan, Lagu saleh di surga
Agar aku muliakan, Penebus manusia

Sampai pada hari ini, Tuhan sudah s'lamatkan
Dan sepanjang umur nanti, Ia akan lindungkan
Saat ku di luar kandang, Dalam banyak bahaya
Yesus sudah bawa pulang, Oleh korban darah-Nya

Aku sangatlah berhutang, Pada Jurus'lamatku
Kar'na s'gala kasih sayang, Dan berkat-Nya padaku
Sungguh lemah aku ini, Ya Penebus Tuhanku
S'karang aku s'rahkan diri, Dan jiwaku pada-Mu"
LS_276	DARAH YESUS T’LAH TERTUMPAH	LS	Lagu Sion	"Darah Yesus t'lah tertumpah, Bagi yang berdosa
Oleh-Nya semua manusia, Terhapus dosanya
Terhapus dosanya, Terhapus dosanya
Oleh-Nya semua manusia, Terhapus dosanya

Ya Domba Allah darah-Mu, Tak hilang kuasanya
Hingga seluruh umat-Mu, S'lamat sejahtera
S'lamat sejahtera, S'lamat sejahtera
Hingga seluruh umat-Mu, S'lamat sejahtera

Oleh iman kumelihat, Buah pengorbanan-Mu
Ku memasyhurkan kasih-Mu, Sampai akhir hayat
Sampai akhir hayat, Sampai akhir hayat
Ku memasyhurkan kasihMu, Sampai akhir hayat

Kuyakin Tuhan sediakan, Bagiku kecapi
Kar'na darah-Nya kulayak, Puji Dia di surga
Puji Dia di surga, Puji Dia di surga
Kar'na darah-Nya kulayak, Puji Dia di surga

Dengan lagu merdu mulia, Kupuji Nama-Nya
Yang berkuasa membangkitkan, Dan b'ri kes'lamatan
Dan b'ri kes'lamatan, Dan b'ri kes'lamatan
Yang berkuasa membangkit, Dan b'ri kes'lamatan"
LS_277	BETAPA S’NANG AKU KABARKAN	LS	Lagu Sion	"Betapa s'nang aku kabarkan
Hal tebusan darah Yesus
Rahmat-Nya tak berkesudahan
Jadikan aku milik-Nya

Aku sudah, Ditebus oleh darah-Nya
Aku, jadi, Milik Yesus selamanya

Aku bahagia dalam Yesus
Agunglah pengorbanan-Nya
Aku yakin t'rang hadirat-Nya
Beserta aku s'lamanya.

Aku akan memandang Yesus
Dalam kemuliaan-Nya
Firman-Nya menuntun langkahku
Kunyanyikan lagu surga.

Mahkota tersedia bagiku
Di surga yang mempesona
Bersama umat yang sempurna
Bersama Tuhan di surga."
LS_278	DI TEPIAN SUNGAI YORDAN	LS	Lagu Sion	"Berdiri di tepi Yordan, Dan pandang jauh sana
Pergi ke tanah Kanaan, Rumahku di sana

Aku menuju ke Kanaan, Ke negeri perjanjian itu
Hai saudara ikutlah serta, Ke neg'ri perjanjian itu

Di neg'ri yang permai itu, T'rang siang s'lamanya
Yesuslah t'rang hidup itu, Malam g'lap t'lah lalu.

Bila ku tiba di surga, Yang kekal bahagia
K'lak kupandang wajah Bapa, Dalam k'rajaan-Nya.

Hatiku bersukacita, T'lah tinggalkan dunia
Walau ombak Yordan dan mend'ru, Takkan gentar aku."
LS_279	KRISTUS T’LAH S’LAMATKAN	LS	Lagu Sion	"Kita sudah mendengar, Kristus t'lah s'lamatkan
Mashyurkan kebenaran, Kristus t'lah s'lamatkan
Kabarkan kelepasan, Kepada semua bangsa
Itulah firman Tuhan, Kristus t'lah s'lamatkan

G'lombang laut memasyhurkan, Kristus t'lah s'lamatkan
Semua orang berdosa, Kristus t'lah s'lamatkan
Pulau-pulau nyanyilah, Samud'ra gelorakan
Bumi pun memujikan, Kristus t'lah s'lamatkan

Dengan nyaring serukan, Kristus t'lah s'lamatkan
Tuhan b'rikan rahmat-Nya, Kristus t'lah s'lamatkan
Nyanyi puji pada-Nya, Kar'na karunia-Nya
Hidup kekal di surga, Kristus t'lah s'lamatkan

Dalam topan serukan, Kristus t'lah s'lamatkan
S'gala bangsa sorakkan, Kristus t'lah s'lamatkan
Hai umat puji Dia, Kabarkan pengharapan
Masyhurkan Injil Tuhan, Kristus t'lah s'lamatkan"
LS_280	MULIAKAN ALLAH	LS	Lagu Sion	"Muliakan Allah, Agung karya-Nya
Kar'na kasih-Nya dib'rikan Putra-Nya
Korbankan nyawa-Nya bagi manusia
Gerbang kes'lamatan terbuka sudah

Puji Dia, Pujia Dia, Dengarlah suara-Nya
Puji Dia, Puji Dia, Mari bersoraklah
Datang pada Bapa oleh Putra-Nya
Muliakan Allah, besar kuasa-Nya

O sungguh sempurna jasa darah-Nya
Bagi yang percaya pada janji-Nya
Orang yang berdosa yang mau percaya
Yesus memb'ri pengampunan pada-Nya.

Agunglah hikmat-Nya, agung karya-Nya
Besar sukacita Kar'na Putra-Nya
Namun lebih mulia dari semuanya
Bila k'lak kita memandang wajah-Nya."
LS_281	BILA PANDANG SALIB YESUS	LS	Lagu Sion	"Bila pandang salib Yesus
Kurenungkan kematian-Nya
Semua harta dunia ini,
Kuyakini tak berguna

Dari rusuk dan dahi-Nya
Menitik kasih dan duka
Pernahkah terdapat kasih
S'perti kasih Yesus Tuhan

Aku megahkan diriku
Hanya dalam salib Tuhan
Darah-Nya yang suci itu
S'gala dosa dihapuskan

Bila s'luruh harta dunia
Akan menjadi milikku
Semua tak ada artinya
Dibandingkan kasih Tuhan"
LS_282	HAI S’KALIAN ORANG	LS	Lagu Sion	"Hai s'kalian orang yang mengasihi Tuhan
Mari bersama memuji, Mari bersama memuji
Ke hadirat Tuhan, Ke hadirat Tuhan

Berjalan ke Sion, Kota Sion yang terindah
Mari berjalan ke Sion, Kota Allah yang termulia

Susahlah hatinya yang tak kenal Tuhan
Tetapi bagi umat-Nya, Tetapi bagi umat-Nya
Bersukacitalah, Bersukacitalah.

Seb'lum kita tiba di neg'ri t'rang itu
Beribu padang yang indah, Beribu padang yang indah
Yang kita jalani, Yang kita jalani.

Mari berjalanlah ke neg'ri yang indah
Sapulah air matamu, Sapulah air matamu
Bersorak-soraklah, Bersorak-soraklah."
LS_283	SIAPA YANG MENDENGAR, SERUKANLAH	LS	Lagu Sion	"Siapa yang mendengar serukanlah
Kabar kes'lamatan ke s'luruh dunia
Masyhurkanlah s'karang kabar mulia
“Marilah siapa yang mau”

Marilah yang mau, Marilah yang mau
Kabar s'lamat ini b'rilah orang ta'u
Allah, Bapa kita 'kan jemput engkau
Marilah siapa yang mau

Siapa yang bersedia, datang lekas
Pintu b'lum tertutup masuklah bebas
Hanya Tuhan Yesus dapat s'lamatkan
Marilah siapa yang mau.

Siapa bersedia! Teguh janji-Nya
Siapa bersedia!, Tahan selamanya
Siapa bersedia, s'lamat dib'ri Tuhan
Marilah siapa yang mau."
LS_284	EDEN TAMAN YANG TERINDAH	LS	Lagu Sion	"Eden taman yang terindah
Alammu pun teduh
Pada hati yang berduka
B'ri penghiburan-Mu

Eden taman yang terindah, Tempat damai teduh
Di dalam sengsara di dunia, Kurindu perhentian-Mu

Dalam hati yang berkeluh
Terbit sukacita
Kar'na dengan lagu merdu
Dari surga mulia.

Sana rumah Jurus'lamat
Dan umat tebusan
Semua yang beroleh s'lamat
Memujikan Tuhan."
LS_285	KU DENGAR LAGU YANG MERDU	LS	Lagu Sion	"Kudengar lagu yang merdu
Biduan surga yang syahdu
Senantiasa kunyanyikan
Damai anug'rah Tuhan

Damai, damai, damai anug'rah Tuhan
Oh, damai ajaib dan permai
Damai anug'rah Tuhan

Damai oleh salib Yesus
Damai oleh tebusan-Nya
Tak ada lain alasannya
Damai anug'rah Tuhan.

Bila Yesus nanti datang
Hatiku p'nuh sukacita
Berkat-Nya berlimpah-limpah
Damai anug'rah Tuhan.

Aku tinggal dalam Tuhan
Di sisi-Nya ada damai
Damai perhentian yang indah
Damai anug'rah Tuhan."
LS_286	BILA YESUS AKAN MENGUMPULKAN	LS	Lagu Sion	"Bila Yesus akan mengumpulkan
S'gala bangsa di depan-Nya
Bagaimana kita akan tahan
Di depan pengadilan-Nya'

Dia akan kumpulkan gandum-Nya
Dan sekam akan dibuang-Nya
Bagaimana kita akan tahan
Di depan pengadilan-Nya

Kita akan mendengar suara-Nya
“Engkau hamba yang setia”
Atau gemetar di hadapan-Nya
Kar'na ditolak oleh-Nya.

Kuatkan dan tetapkan hatimu
Teguh menuju ke surga
Bila tiba nanti waktu itu
Kita k'lak bersuka-suka."
LS_287	SATU SAJA KU INGINI	LS	Lagu Sion	"Satu saja kuingini, Daripada-Mu ya Tuhan
Baik oleh air, pun Roh Suci, Kumohon Tuhan sucikan

Oh, Tuhan sucikan aku
Oleh kuasa Roh Allah
Kiranya kesalahanku
Engkau hapuskan ya, Bapa

Kupercaya akan khayal, Daripada-Mu ya Yesus
Tetapi yang lebih kekal, Ialahhati yang kudus.

Jikalau hatiku bersih, Lebih luas pandanganku
Dalam hidup-Mu yang suci, Kulihat akan kasih-Mu.

Meski kujaga jalanku, Dan menahankan pikiran
Sia-sia upayaku, Sucikan aku ya Tuhan."
LS_288	AKU PUJI PENEBUSKU	LS	Lagu Sion	"Aku puji Penebusku, Kasih-Nya ajaib sungguh
Di salib Dia terpaku, Untuk bebaskan aku

Kupuji Jurus'lamat, Darah-Nya menebusku
Di salib ku diampuni, Kasih-Nya s'lamatkanku

Kuc'ritakan kisah indah, Kusesat dis'lamatkan
Kasih-Nya yang tak terhingga, Hidup_nya dikorbankan.

Aku puji Penebusku, Dan kasih-Nya padaku
Hidup baru dib'rikan-Nya, Serta Tuhan s'lamanya."
LS_289	B’RANI HATI KAR’NA BENAR	LS	Lagu Sion	"B'rani hati kar'na benar
Kerjakan tugasmu dengan tegar
Kabarkan Injil, riang dan sabar
Malaikat bantu agar tersebar
Malaikat bantu agar tersebar
B'rani hati, kar'na benar
B'rani, kar'na benar

B'rani hati, kar'na benar
Bujukan setan jangan didengar
Berdiri dengan setulus hati
Sebagai pahlawan b'rani mati
Sebagai pahlawan b'rani mati
B'rani hati, kar'na benar
B'rani, kar'na benar

B'rani hati, kar'na benar
Tuhan p'liharakan, jalanlah t'rus
Majulah ke depan dengan b'rani
Langkah tetap ke neg'ri yang suci
Langkah tetap ke neg'ri yang suci
B'rani hati, kar'na benar
B'rani kar'na benar"
LS_290	DUDUK DEKAT KAKI YESUS	LS	Lagu Sion	"Duduk dekat kaki Yesus, Dan mendengar sabda-Nya
Itulah tempat yang indah, Kumau tetap serta Dia
Duduk dekat kaki Yesus, Di sana kupandang t'rang
Kasih-Nya yang tak terduga, Rahmat-Nya tak terbilang

Duduk dekat kaki Yesus, Tempat yang berbahagia
Di sana ku buangkan dosa, Dan mendapat rahmat-Nya
Duduk dekat kaki Yesus, Di sana kuberdoa
Hiburan, berkat dan kuasa, Tiap hari kut'rima

Dekat di kaki-Mu Tuhan, B'rilah aku berkat-Mu
Tilik aku dengan kasih, Segarkanlah jiwaku
B'ri padaku Roh-Mu Tuhan, Sucikanlah hatiku
Tolonglah aku bersaksi, Hal Engkau Penebusku"
LS_291	SIAPA MASUK PINTU GERBANG	LS	Lagu Sion	"Siapa masuk pintu gerbang, Di surga, di surga?
Dan memandang wajah sang Putra, Engkaukah dia' Akukah dia?
Siapa yang jalan di jalan mas, Melihat pemandangan indah?
Gembira ria dengan bebas, Engkaukah dia' Akukah dia?

Siapa yang letakkan salib-Nya, Di surga, di surga?
Serta t'rima mahkota mulia, Engkaukah dia' Akukah dia?
Siapa yang akan lihat Raja, Lepas dari susah dunia?
Dan bersukacita s'lamanya, Engkaukah dia' Akukah dia?

Siapa ketuk pintu tertutup, Di surga, di surga?
Dan dengar “Ku tak kenal engkau”, Engkaukah dia' Akukah dia?
Siapa bers'ru, takkan didengar, Minta masuk, takkan dit'rima?
Tak t'rima upah orang benar, Engkaukah dia' Akukah dia?

Siapa nyanyi lagu kem'nangan, Di surga, di surga?
Melantunkan lagu tebusan, Engkaukah dia' Akukah dia?
Siapa akan bertemu lagi, Dengan semua kekasihnya?
Tinggal kekal di neg'ri suci, Engkaukah dia' Akukah dia?"
LS_292	BILA LAUT KEHIDUPANMU BERG’LOMBANG	LS	Lagu Sion	"Bila laut kehidupanmu berg'lombang
Bila tawar hati dan rasa tak s'nang
Hitung satu-satu s'gala berkatmu
Dan lihatlah kasih Tuhan padamu

Hitung satu-satu berkatmu
Yang di'brikan Tuhan tiap waktu
Satu-satu, hitung berkatmu
Dan lihatlah kasih Tuhan padamu

Apakah b'rat hatimu serta risau
Apakah berat salib di pundakmu?
Hitung berkatmu meski hatimu b'rat
Kau 'kan bergemar dan tak lagi penat.

Bila kamu lihat orang berharta
Ingat, lebih indah harta di surga
Berkat-berkat yang tak dapat dibeli
Akan kamu t'rima di neg'ri suci.

Dalam kesusahan dan pencobaan
Ingat, kelepasan Tuhan mau b'rikan
Dan malaikat Tuhan juga menjaga
S'panjang perjalananmu di dunia."
LS_293	PERHUBUNGAN KITA	LS	Lagu Sion	"Perhubungan kita, Dalam kasih Allah
Persekutuan itulah, Yang bayangkan surga

Di hadapan Bapa, Doa kita naikkan
Dalam segala perkara, Satu perasaan

Susah dan beban b'rat, kita pikul sama
Kar'na kasihan sahabat, Air mata tercurah

Bila kita pisah, Sedihlah rasanya
Tapi kita k'lak bersuka, Berjumpa di surga"
LS_294	KU YAKIN BAPA TAHU	LS	Lagu Sion	"Kuyakin Bapa pasti ta'u
Angin ribut di jalanku
Dihalaukan-Nya awan g'lap
Dan kabut hidupku lenyap
Dan kabut hidupku lenyap

Bapa yang ta'u, Angin ribut di jalanku
Bapa yang ta'u, Meneduhkan angin itu

Kuyakin Bapa pasti ta'u
Penghiburan yang kuperlu
Dengan jamahan kasih-Nya
Jiwaku disembuhkannya
Jiwaku disembuhkannya.

Kuyakin Bapa pasti ta'u
Betapa lemahnya aku
Tetapi ku dijaga-Nya
Aku dipimpin s'lamanya
Aku dipimpin s'lamanya.

Kuyakin Bapa pasti ta'u
Saat berakhir hidupku
Dan bila saatnya tiba
Aku terlindung dalam-Nya
Aku terlindung dalam-Nya."
LS_295	SAHABAT, TEMAN, PEMIMPIN	LS	Lagu Sion	"Hai sahabat, hai sahabat, bersatulah dengan erat
Turut Yesus Jurus'lamat, Hai sahabat, Hai sahabat

Teman-teman, kawan-kawan, Setia pada perjanjian
Tulus dalam perbuatan, Teman-teman, kawan-kawan

Hai pemimpin, hai pemimpin, B'rani hati jangan dingin
Capailah yang kamu ingin, Hai pemimpin, hai pemimpin"
LS_296	NAMA YESUS AMAT INDAH	LS	Lagu Sion	"Nama Yesus amat indah, Aku suka nyanyikan-Nya
Nama itu aku sembah, Mulialah nama Yesus

Yesus nama yang indah, Yesus indah s'lamanya
Yesus masyhurkan Dia, Puji s'lama-lamanya

Aku suka nama Yesus, Ia menghilangkan duka
Ketakutanku lenyaplah, Kusuka nama Yesus.

Aku puji nama itu, Hatiku dihiburkannya
Dihapusnya air mataku, Tinggikan nama Yesus.

Tak dapat kita katakan, Betapa indah nama-Nya
Kiranya s'gala nyanyian, Memuji nama Yesus."
LS_297	ADA SATU PINTU GERBANG	LS	Lagu Sion	"Ada satu pintu gerbang, Yang s'lamanya terbuka
Cahaya salib nampak t'rang, Nyatakan kasih Allah

Apakah pintu rahmat-Nya
Terbuka juga bagiku
Bagi aku, Terbukakah pintu

Pintu rahmat-Nya terbuka, Bagi semua orang
Kecil, besar, miskin, kaya, Semua Tuhan undang.

Maju dan kalahkan lawan, Dengan kuasa Tuhan
Selagi pintu terbuka, Carilah harta surga.

Salib kuletakkan nanti, Di seb'rang sungai Yordan
Mahkota emas Tuhan b'ri, Pujilah nama Tuhan."
LS_298	S’LAMAT DI LENGAN YESUS	LS	Lagu Sion	"S'lamat di lengan Yesus, Dan diribaan-Nya
Sana aku sentosa, Dan berbahagia
Dengar malaikat nyanyi, Lagu dari surga
Nama Yesus dipuji, Di atas laut kaca

S'lamat di lengan Yesus, Dan diribaan-Nya
Sana aku sentosa, Dan berbahagia

Pada ribaan Tuhan, Aku akan s'lamat
Meski banyak godaan, Tiadaku terjerat
Lepaslah dari susah, Bebas dari takut
Dari s'gala bahaya, Aku akan luput.

Lindungi aku, Tuhan, Dari kejahatan
Engkau yang kuharapkan, Engkau Batu Zaman
Biarlah aku sabar, Sampai Engkau datang
Sampai terbitlah fajar, Di pantai surga t'rang."
LS_299	KU LIHAT YESUS	LS	Lagu Sion	"Pagi kupandang wajah-Nya
Malam kutampak rupa-Nya
Di g'lap kudengar suara-Nya
Di manapun ku lihat Dia

In the morning I see His face
In the evening His form I trace
In the darkness His voice I know
I see Jesus ev'ry where I go"
LS_300	DI SURGA TEMPAT YANG BAKA	LS	Lagu Sion	"Di surga tempat yang baka
Tiada sakit, penat, susah
Di sana rumah yang indah
Siapa yang rindu ke sana'

Tunggu, tunggu, jangan bersungut
Tunggu, tunggu, jangan bersungut
Tunggu, tunggu, janganlah bersungut

Meskipun berat bebanmu
Saat masih di dunia
Berjalan t'rus, jangan jemu
Menuju neg'ri yang mulia.

Jikalau jalanmu berduri
Ingat pada duri Tuhan
Jikalau hati rasa pedih
Ingat pedih salib Tuhan.

Maju terus meski penat
Dengan sabar dan berdoa
Perhentian kekal tlah dekat
Rumahmu indah di surga."
LS_301	SENANG BERBAKTI DI SINI	LS	Lagu Sion	"Senang berbakti di sini
Bagaikan di rumah
Kar'na Allah mahakasih
S'lamatkan semua

Meskipun kita berbeda
Suku juga bangsa
Kita satu dalam iman
T'rima berkat Tuhan"
LS_302	PERTAHANKAN BENTENG	LS	Lagu Sion	"Hai lihatlah dari surga datang isyarat
Tuhan kirim bantuannya, kem'nangan dekat.

Tetap pertahankan benteng, Yesus p'rintahkan
Kirimlah jawab ke surga, kami bertahan

Hai lihatlah tent'ra musuh, dipimpin setan
Banyak pahlawan yang jatuh dalam pep'rangan.

Lihatlah panji berkibar, trompet berbunyi
Dalam nama Jurus'lamat, kem'nangan pasti.

Lama dan hebat pep'rangan, bantuan dekatlah
Panglima Yesus di depan, hai bersoraklah."
LS_303	DALAM NAUNG-NYA	LS	Lagu Sion	"Dalam naung-Nya kami s'lamat sejaht'ra
Meski g'lap malam dan badai timpa
Aku percaya Tuhan mau p'lihara
Aku ditebus jadi umat-Nya

Dalam naung-Nya, dalam naung-Nya
Siapa boleh ceraikan
Jiwaku tinggal dalam naung-Nya
Kekallah kes'lamatan

Dalam duka kuberlindung di naung-Nya
Lalu hatiku menjadi tenang
Sering dunia tak dapat menghiburnya
Pada Tuhan terhibur dan senang.

Dalam naung-Nya indahnya sukacita
Ku terlindung dari pencobaan
Dalam naung-Nya yang jahat tak berkuasa
Dalam Yesus kekal kes'lamatan."
