segmentId	songId	label	text	order
LSEB_394_s2	LSEB_394	Bait 3	Hai jiwaku, dekatlah waktunya \nBersama Tuhan kekal di surga \nAkan lenyap susah dan kecewa \nKasih suci dianug'rahkan-Nya \nHai jiwaku tenang dan yakinlah \nKita s'lamat, berjumpa di surga	
LSEB_395_s0	LSEB_395	Bait 1	Terdengar suara di dalam hatiku \nSuara melodi amat merdu \nNyanyian indah yang aku tlah dengar itu \nMemb'ri damai pada jiwaku	
LSEB_395_s1	LSEB_395	Chorus	Damai, damai ajaib \nTurun dari Bapa di surga \nOh penuhilah jiwaku s'lamanya \nDengan damai kasih Allah	
LSEB_395_s2	LSEB_395	Bait 2	Damai yang indah itu tidak ternilai \nYang tersimpan dalam jiwaku \nTiada kuasa apapun boleh melerai \nS'lama umur hidupku itu.	
LSEB_395_s3	LSEB_395	Bait 3	Dalam kedamaian kuberbaring senang \nTidur dalam lindungan Tuhan \nDan terjaga dari bahaya menyerang \nBerbahagia oleh damai-Nya.	
LSEB_395_s4	LSEB_395	Bait 4	Jiwa yang penat yang tiada penghiburan \nMelewati berjenis susah \nSeb'lum g'lap pastikan Yesus jadi teman \nOh, terimalah damai Bapa.	
LSEB_396_s0	LSEB_396	Bait 1	Raja damai turunlah, Hatiku tenangkanlah \nBuanglah takut dan ragu, B'rilah damai selalu	
LSEB_396_s1	LSEB_396	Bait 2	Darah-Mu menebusku, Gerbang surga terbuka \nDamai dalam hatiku, Bersama-Mu ya Allah	
LSEB_396_s2	LSEB_396	Bait 3	Kehendak-Mu jadilah, Bukanlah kehendakku \nKebimbangan buangkanlah, Isikanlah damai-Mu	
LSEB_397_s0	LSEB_397	Bait 1	Betapa teguh persatuannya, \nBersandar pada lengan Tuhan \nDamai kudapat dan bahagia \nBersandar pada lengan Tuhan	
LSEB_397_s1	LSEB_397	Chorus	Sandar, sandar, Ku aman dari bahaya \nSandar, sandar, bersandar pada lengan Allah	
LSEB_397_s2	LSEB_397	Bait 2	Betapa ringan langkah-langkahku \nBersandar pada lengan Tuhan \nBertambahlah t'rang seg'nap jalanku \nBersandar pada lengan Tuhan.	
LSEB_397_s3	LSEB_397	Bait 3	Apakah lagi yang kutakuti \nBersandar pada lengan Tuhan \nDamai bahagia Tuhan akan b'ri \nBersandar pada lengan Tuhan.	
LSEB_398_s0	LSEB_398	Bait 1	Kalau kau mau senang, senang sungguh \nT'rima Yesus di hatimu \nDosa dihapuskan-Nya, duka jadi suka \nDan hidupmu menjadi baru	
LSEB_398_s1	LSEB_398	Bait 2	If you want joy, real joy, wonderful joy \nLet Jesus comes into your heart \nYour sins He'll wash away \nYour night He'll to day \nYour life He'll make it over a new	
LSEB_399_s0	LSEB_399	Bait 1	Ada sinar dalam jiwaku, Semakin mulia \nBercahaya diangkasa, Yesusku t'rang dunia	
LSEB_399_s1	LSEB_399	Chorus	Bercahaya, penuh berkat \nBila ada damai bahagia \nBila wajah Yesus berseri \nJiwaku bercahaya	
LSEB_399_s2	LSEB_399	Bait 2	Ada sinar dalam jiwaku, Memuji sang Raja \nDan Yesus s'lalu mendengar, Lagu dari surga.	
LSEB_399_s3	LSEB_399	Bait 3	Ada sinar dalam jiwaku, Tuhan datang seg'ra \nDi hatiku ada damai, Dan kasih karunia.	
LSEB_399_s4	LSEB_399	Bait 4	Ada sinar dalam jiwaku, Kasih dan puji Dia \nKar'na berkat yang dib'ri-Nya, Dan hidup yang baka.	
LSEB_400_s0	LSEB_400	Bait 1	Bukalah hatimu, Bukalah hatimu \nYesus mau masuk an s'lamatkan engkau \nOh bukalah hatimu	
LSEB_400_s1	LSEB_400	Bait 2	You must open the door, you msut open the door \nWhen Jesus comes in, He will save you from sin \nBut you must open the door	
LSEB_401_s0	LSEB_401	Bait 1	Bapaku kaya, rumah dan tanah \nSeg'nap harta dunia kepunyaan-Nya \nEmas dan perak intan permata \nSemua milik-Nya, Dia sangatlah kaya	
LSEB_401_s1	LSEB_401	Chorus	Aku anak Raja, ya, anak Raja \nDengan Tuhan Yesus, Aku anak Raja	
LSEB_401_s2	LSEB_401	Bait 2	Sang Putra Allah, Juruselamat \nPernah hidup sederhana di dunia \nSekarang ia, memohon rahmat \nBagi umat-Nya, Yang k'lak diangkat-Nya.	
LSEB_401_s3	LSEB_401	Bait 3	Dulu kusesat, orang terbuang \nDan hilang dalam hidup penuh dosa \nTetapi s'karang, ku anak Tuhan \nMenjadi waris, Kerajaan Allah.	
LSEB_401_s4	LSEB_401	Bait 4	Rumah di dunia, bukan utama \nKar'na di surga tersedia istana \nMeski merantau, jauh dari rumah \nPujilah Allah, Aku anak Raja.	
LSEB_402_s0	LSEB_402	Bait 1	Ingat s'lalu nama Yesus, Kamu yang menanggung b'rat \nNama Yesus berkuasa, B'ri hiburan dan berkat	
LSEB_402_s1	LSEB_402	Chorus	Indahlah, Mulia, Yesus Jurus'lamatmu \nIndahlah, Mulia, Yesus Jurus'lamatmu	
LSEB_402_s2	LSEB_402	Bait 2	Ingat s'lalu nama Yesus, Di saat pencobaan \nNama Yesus jadi p'risai, Yang memb'ri perlindungan.	
LSEB_402_s3	LSEB_402	Bait 3	Nama Yesus amat indah, Menyenangkan hatiku \nKasih-Nya menyambut kita, S'lalu puji nama-Nya.	
LSEB_402_s4	LSEB_402	Bait 4	Mari dan sembahlah Yesus, Muliakan nama-Nya \nRaja atas s'gala raja, Sampai s'lama-lamanya.	
LSEB_403_s0	LSEB_403	Bait 1	Sering kudengar lagu, Indah tiada tara \nMenggema dalam kalbu, Datang dari surga \nBagai suara malaikat, Penuh sukacita \nBiduan yang memuja, Dari dalam surga	
LSEB_403_s1	LSEB_403	Chorus	Lagu yang amat merdu, Dari surga mulia \nBagai buluh perindu, Dari gerbang surga	
LSEB_403_s2	LSEB_403	Bait 2	S'karang lembut dan tenang, Mendamaikan jiwa \nBersyukur dan sembahyang, Duka pun lenyaplah \nLalu suara menggema, Bagai deru topan \nMengisi jagad raja, Dengan kemuliaan.	
LSEB_403_s3	LSEB_403	Bait 3	Musik s'lalu kedengar, Bagai dalam mimpi \nDesiran angir segar, Lagu dan melodi \nHatikupun terangkat, Ku akan bernyanyi \nDengan para malaikat, Nyanyian surgawi.	
LSEB_404_s0	LSEB_404	Bait 1	Ya Allah aku mau, Datang dekat \nSalib yang beratpun, Ku mau angkat \nInilah doaku, Dekat kepada-Mu \nDekat kepada-Mu, Ya Allahku	
LSEB_404_s1	LSEB_404	Bait 2	Dan seperti Yakub, Di malam g'lap \nBerbaring di sana, Sepi, senyap \nDi dalam mimpiku, Dekat kepada-Mu \nDekat kepada-Mu, Ya Allahku	
LSEB_404_s2	LSEB_404	Bait 3	Tampaklah jalanku, S'perti tangga \nDi mana malaikat, Naik ke surga \nDipanggilnya aku, Dekat kepada-Mu \nDekat kepada-Mu, Ya Allahku	
LSEB_404_s3	LSEB_404	Bait 4	S'karang kuterjaga, Serta ingat \nDi sini Tuhanpun, S'lalu dekat \nInilah Baitelku Dekat kepada-Mu \nDekat kepada-Mu, Ya Allahku	
LSEB_404_s4	LSEB_404	Bait 5	Dan bila aku k'lak, Naik ke surga \nAkan kunyanyikan, Dengan suka \nPerkataan itu Dekat kepada-Mu \nDekat kepada-Mu, Ya Allahku	
LSEB_405_s0	LSEB_405	Bait	Ada balsem di Gilead, Yang sembuhkan luka \nAda balsem di Gilead, Sembuhkan jiwamu	
LSEB_405_s1	LSEB_405	Bait 1	Sering aku kecewa, Kerjaku percuma \nTapi oleh Roh Allah, Jiwaku s'lamatlah.	
LSEB_405_s2	LSEB_405	Bait 2	Meski tak fasih lidah, Tak pandai berdoa \nC'ritakan kasih Yesus, Yang nati buat semua.	
LSEB_406_s0	LSEB_406	Bait 1	Tiap hari susah dan pedih, Hati sunyi sepi \nBeban terangkat di Kalvari, Yesus Penebusku	
LSEB_406_s1	LSEB_406	Chorus	Beban terangkat di Kalvari, Kalvari, Kalvari \nBeban terangkat di Kalvari, Yesus Penebusmu	
LSEB_406_s2	LSEB_406	Bait 2	Bawa beban dan kuatirmu, S'karang pada Tuhan \nBeban terangkat di Kalvari, Yesus, Penebusmu.	
LSEB_406_s3	LSEB_406	Bait 3	Hati remuk dan air mata, Tuhan melihatnya \nBeban terangkat di Kalvari, Yesus Penebusmu.	
LSEB_407_s0	LSEB_407	Bait 1	Bawalah dukamu pada Yesus \nDialah Sahabat sejati \nYang ada di sisimu selalu \nSedia menghibur dan b'ri damai	
LSEB_407_s1	LSEB_407	Chorus	Duka, bawa pada Yesus \nS'karang bawalah, jangan lagi kau tunggu \nDuka, bawa pada Yesus \nIa lenyapkan s'gala duka	
LSEB_407_s2	LSEB_407	Bait 2	Di balik susah terdapat suka \nS'gala sakit ada obatnya \nYesus Penyembuh yang penuh kuasa \nTak seorangpun ditolak-Nya.	
LSEB_407_s3	LSEB_407	Bait 3	Yesus mengerti segala duka \nDisembuhkan-Nya luka jiwa \nHaraplah pada kuasa kasih-Nya \nJiwamu sejaht'ra dalam-Nya.	
LSEB_408_s0	LSEB_408	Bait 1	Berdiam, berdiam, Bisik pun jangan \nBerdiam dan dengar, Tuhan berfirman	
LSEB_408_s1	LSEB_408	Chorus	Berjalan perlahan, Tuhanmu hadir \nBerjalan perlahan, Datanglah hampir	
LSEB_408_s2	LSEB_408	Bait 2	Berdiam, berdiam, Suci rumah-Nya \nTenangkan langkahmu, Dengar sabda-Nya.	
LSEB_408_s3	LSEB_408	Bait 3	Berdiam, berdiam, Dan berdoalah \nDi sini bagaikan, Firdaus rasanya.	
LSEB_408_s4	LSEB_408	Bait 4	Berdiam, berdiam, T'rima berkat-Nya \nBerdiam dan tunggu, Sembahlah Allah.	
LSEB_409_s0	LSEB_409	Bait 1	Ku 'kan c'ritakan kepada Yesus \nBeban yang berat yang kupikul \nKala kupenat, Yesus menolong \nDia selalu menjagaku	
LSEB_409_s1	LSEB_409	Chorus	Ku 'kan c'ritakan kepada Yesus \nBeratnya beban yang kupikul \nKu 'kan c'ritakan kepada Yesus \nHanyalah Yesus Penolongku	
LSEB_409_s2	LSEB_409	Bait 2	Ku 'kan c'ritakan kepada Yesus \nDuka lara dalam hidupku \nDialah Sahabat yang setiawan \nDengan doa, duka terhapus.	
LSEB_409_s3	LSEB_409	Bait 3	Dunia ini jahat, menggoda \nAgar kujatuh dalam dosa \nKu 'kan c'ritakan kepada Yesus \nDia akan b'ri kemenangan.	
LSEB_410_s0	LSEB_410	Bait 1	Ya Matahari jiwaku, \nEngkaulah Jurus'lamatku \nEngkau dekat, g'lap pun lenyap \nWajah-Mu kupandang tetap	
LSEB_410_s1	LSEB_410	Bait 2	Bila malam kelam tiba \nAku tidur kar'na penat \nBetapa manis perhentian \nDi ribaan Jurus'lamat	
LSEB_410_s2	LSEB_410	Bait 3	Beserta aku ya Tuhan \nDari pagi hingga malam \nEngkau sumber kehidupan \nTanpa Tuhan, hidup kelam	
LSEB_410_s3	LSEB_410	Bait 4	Bila kubangun, dekatlah \nDi jalan hidup, pimpinlah \nPenuhi dengan kasih-Mu \nSampai aku tiba surga	
LSEB_411_s0	LSEB_411	Bait 1	Aku masuk dalam taman \nS'lagi embun di atas bunga \nTerdengarlah olehku seruan \nYang menyatakan Yesus	
LSEB_411_s1	LSEB_411	Chorus	Sambil jalan Yesus menyatakan \nAku inilah milik-Nya \nDan kesukaan kami di taman \nTak terkira besarnya	
LSEB_411_s2	LSEB_411	Bait 2	Betapa indah suara-Nya \nMelebihi nada yang merdu \nAlunan lagu yang dib'rikan-Nya \nMengharukan hatiku.	
LSEB_411_s3	LSEB_411	Bait 3	Kurindu tinggal serta-Nya \nDalam taman yang indah itu \nDi sana aku dengar suara-Nya \nBersabda kepadaku.	
LSEB_412_s0	LSEB_412	Bait 1	Kami sembah sujud Allah \nDengan doa dan pujian \nKasihilah kami Bapa \nDan pimpin di perjalanan \nAmin	
LSEB_413_s0	LSEB_413	Bait 1	Yesus yang penuh kasih, Aku datang pada-Mu \nSaat badai menerpa, dan ombak pun memalu \nYa Tuhanku lindungkan, Sampai topan berlalu \nPimpin ke pelabuhan, Tempat perhentianku	
LSEB_413_s1	LSEB_413	Bait 2	Lain upaya tidak b'ri, Harap dan penghiburan \nHamba yang lemah ini, Jangan Tuhan tinggalkan \nHanya oleh rahmat-Mu Dosaku dihapuskan \nDan perangai yang baru, Dalam aku ciptakan	
LSEB_413_s2	LSEB_413	Bait 3	Dari semua, ya Tuhan, Engkaulah yang kurindu \nEngkau tolong yang lemah, Sakit buta dan lumpuh \nAku hina dan cemar, Engkau adil dan suci \nEngkau kasih dan benar, Aku jahat dan keji	
LSEB_413_s3	LSEB_413	Bait 4	Cukup kemurahan-Mu, Menghapuskan dosaku \nSucikanlah hatiku, Dengan air hidup-Mu \nEngkau perlindunganku, Sumber hidup yang baka \nTinggallah dalam aku, Sampai s'lama-lamanya	
LSEB_414_s0	LSEB_414	Bait 1	Bapa, kumohon pada-Mu, Engkau Penolongku \nTanpa Engkau, tiada tentu, Arah yang kutuju	
LSEB_414_s1	LSEB_414	Bait 2	Pada Tuhan kuerpcaya, Kuasa-Mu nyatalah \nYang kuperlu, kuperoleh, Dengan segera	
LSEB_414_s2	LSEB_414	Bait 3	Imanku hanya pada-Mu, Kudamba wajah-Mu \nB'rilah kasih karunia-Mu, Segarkan jiwaku	
LSEB_414_s3	LSEB_414	Bait 4	Kuyakin Tuhan p'lihara, Kau sabda hidupku \nDi sini aku berserah, Roh-Mu b'ri harapan	
LSEB_414_s4	LSEB_414	Bait 5	Hatiku bersukacita, Melihat wajah-Mu \nAku mendengar auara-Mu, Dan kecap rahmat-Mu	
LSEB_414_s5	LSEB_414	Bait 6	Aku yakin dan percaya, Kau mati bagiku \nDarah-Mu telah tercurah, Menebus jiwaku	
LSEB_415_s0	LSEB_415	Bait 1	Kuharap pada-Mu, ya Tuhanku \nSuara-Mu yang merdu, Hibur aku	
LSEB_415_s1	LSEB_415	Chorus	Aku harap selalu, Pada-Mu ya Yesus \nOh, berkatilah aku, Selamanya	
LSEB_415_s2	LSEB_415	Bait 2	Kuharap pada-Mu, Datang hampir \nDipencobaanku, Tuhan hadir.	
LSEB_415_s3	LSEB_415	Bait 3	Kuharap pada-Mu, Selamanya \nCurahkan rahmat-Mu, Dengan limpah	
LSEB_415_s4	LSEB_415	Bait 4	Kuharap, pada-Mu, Dan percaya \nYa Tuhan janji-Mu, Genapilah.	
LSEB_416_s0	LSEB_416	Bait 1	Kuperlu Engkau Yesus, Kar'na aku miskin \nTak punya harta dunia, Surgalah kuingin \nKuperlu kasih Tuhan, Yang b'ri penghiburan \nYang menghilangkan ragu, Dan b'ri kekuatan	
LSEB_416_s1	LSEB_416	Bait 2	Kuperlu hati Tuhan, Yang dapat merasa \nBahaya penggodaan, Dan b'ratnya derita \nAku perlu Roh Kudus, Yang menegur salah \nDan tunjukkan Penebus, Anak Domba Allah.	
LSEB_416_s2	LSEB_416	Bait 3	Kuperlu Engkau Yesus, Kuharapkan seg'ra \nLihat Engkau bertakhta, Di k'rajaan surga \nDi sana umat Tuhan, Bahagia s'lamanya \nMenyanyikan pujian, Bagi-Mu ya, Allah	
LSEB_417_s0	LSEB_417	Bait 1	'Bak wanita di sumur, kumencari \nHal yang takkan memuaskan \nLalu kudengar suara Yesus \n“Mari minum air kehidupan.”	
LSEB_417_s1	LSEB_417	Chorus	Ya, Tuhanku, isi cawanku \nBetapa dahaga jiwaku \nRoti hidup, kenyangkanlah jiwaku \nYa Tuhan, sucikanlah hatiku	
LSEB_417_s2	LSEB_417	Bait 2	Berjuta manusia mendambakan \nKes'nangan dunia yang fana \nHarta surga tak terbandingkan \nKutemukan dalam Yesus Tuhan.	
LSEB_417_s3	LSEB_417	Bait 3	Semua yang dunia b'rikan kepadamu \nSia-sialah adanya \nYesus datang s'lamatkan kamu \nBila engkau sujud dan berdoa.	
LSEB_418_s0	LSEB_418	Bait 1	Semua milik-Mu, Tuhan, Pada-Mulah \nKami persembahkan, Amin	
LSEB_419_s0	LSEB_419	Bait 1	Bapa, ajarlah aku, Berkata dan berdoa \nAjar s'panjang hidupku, Agar s'perti Yesus	
LSEB_419_s1	LSEB_419	Chorus	Ku mau s'perti Yesus, Ku mau s'perti Yesus \nTuhan tolonglah aku, Jadi s'perti Yesus	
LSEB_419_s2	LSEB_419	Bait 2	Bapa, ku mau tiap hari, S'lalu turut pada-Mu \nS'panjang hidupku ini, S'perti Tuhan Yesus.	
LSEB_419_s3	LSEB_419	Bait 3	Bapa, hidupku singkat, Ajar kukerja giat \nTidak lalaikan tugas, S'perti Tuhan Yesus.	
LSEB_419_s4	LSEB_419	Bait 4	Ajar kami bersatu, S'perti Yesus dan Engkau \nDosa pun kukalahkan, Aku s'perti Yesus.	
LSEB_420_s0	LSEB_420	Bait 1	Tuhan biarlah hamba-Mu, Pergi dalam damai \nKar'na aku t'lah lihat, Kasih karunia-Mu \nS'gala bangsa dituntun, Ke bukit yang suci \n'Tuk lihat kemuliaan, Umat pilihan-Mu	
LSEB_420_s1	LSEB_420	Bait 2	Biarkan aku ikut, T'rang kemuliaan-Mu \nHingga bayang yang g'lap lalu, Imanku nyatalah \nUmat Allah berhimpun, Di tepi laut kaca \nDi mana Bintang fajar, Bersinar s'lamanya	
LSEB_421_s0	LSEB_421	Bait 1	Ada tempat tenang teduh, Dekat di hati-Mu \nTempat tiada dosa, keluh, Dekat di hati-Mu	
LSEB_421_s1	LSEB_421	Chorus	Oh Yesus Jurus'lamat, Di utus Allahku \nB'rikanlah kami tempat, Dekat di hati-Mu	
LSEB_421_s2	LSEB_421	Bait 2	Ada tempat penghiburan, Dekat di hati-Mu \nTempat kita jumpa Tuhan, Dekat di hati-Mu.	
LSEB_421_s3	LSEB_421	Bait 3	Ada tempat perhentian, Dekat di hati-Mu \nTempat penuh kedamaian, Dekat di hati-Mu	
LSEB_422_s0	LSEB_422	Bait 1	Yesus, Sahabat terindah, Yang menghapuskan dosa \nS'gala pergumulan kita, S'rahkanlah dalam doa \nB'rapa susah kita tanggung, B'rapa sukapun lenyap \nKar'na kita tak bertekun, Dalam doa yang tetap	
LSEB_422_s1	LSEB_422	Bait 2	Kalau datang pencobaan, Kesukaran dan duka \nJangan putuslah harapan, S'rahkanlah dalam doa \nAdakah teman setia, S'perti Yesus, Tuhan-Mu' \nYang mengerti keluh kita, Dalam doa yang sungguh	
LSEB_422_s2	LSEB_422	Bait 3	Bila kita jadi lemah, Dan beban b'rat rasanya \nYesuslah penolong kita, S'rahkanlah dalam doa \nJikalau temanmu undur, Haraplah pada Tuhan \nIa p'risai dan penghibur, Yang memb'ri perlindungan	
LSEB_423_s0	LSEB_423	Bait 1	Sucikan hatimu, Di dalam doa \nCarilah Tuhanmu, Dalam sabda-Nya \nTunjukkanlah kasih, Tolong yang lemah \nMinta berkat Yesus, Dalam hidupmu	
LSEB_423_s1	LSEB_423	Bait 2	Sucikan hatimu, S'lagi di dunia \nGunakan waktumu, Bersama Tuhan \nPandanglah pada-Nya, Tiru kasih-Nya \nBuangkan s'gala dosa, Cari rahmat-Nya	
LSEB_423_s2	LSEB_423	Bait 3	Sucikan hatimu, Oleh kuasa-Nya \nYesus pemimpinmu, Di mana saja \nMeski dalam duka, Dan kesusahan \nTurut dengan pasrah, Di jalan Tuhan	
LSEB_423_s3	LSEB_423	Bait 4	Sucikan hatimu, Badan dan jiwa \nSetia dan menurut, Pada sabda-Nya \nRoh-Nya yang menuntun, Dalam kasih-Nya \nDan pasti engkaupun, Tiba di surga	
LSEB_424_s0	LSEB_424	Bait 1	Doakan aku, kasihku, Di perjalanan hidupku \nAgar aku tetap setia, Dan hidup bagi Tuhanku	
LSEB_424_s1	LSEB_424	Chorus	Kuperlu doa temanku, Memikul beban jiwaku \nBerdoa pada Allahku, Kuperlu doa kasihku	
LSEB_424_s2	LSEB_424	Bait 2	Doakan aku, kasihku, Di dalam pencobaanku \nHati kus'rahkan pada-Nya, Kuasa-Nya yang menjagaku.	
LSEB_424_s3	LSEB_424	Bait 3	Doakan aku, kasihku, Agar imanku pun teguh \nAgar kusanggup berjalan, Dalam lindungan Tuhanku.	
LSEB_425_s0	LSEB_425	Bait 1	Bersabdalah ya Yesus, kepada jiwaku \nBisik padaku Tuhan, “Tiada kutinggalkan.” \nPenuhilah hatiku, Dengan firman Tuhan \nKiranya aku s'lalu, Menyanyi pujian	
LSEB_425_s1	LSEB_425	Chorus	Bersabdalah ya Yesus, Kepada jiwaku \nPegang tanganku, Tuhan, Sucikan hatiku \nKu mau turut firman-Mu, Yang t'rangi jalanku \nTuhan, pimpinlah aku, Kujadi milik-Mu	
LSEB_425_s2	LSEB_425	Bait 2	Pimpin aku ya Yesus, Pada jalan lurus \nAjarkanlah padaku, Firman-Mu yang kudus \nB'rikanlah hati baru, Kujadi milik-Mu \nDalam kerajaan-Mu, Kupandang wajah-Mu.	
LSEB_425_s3	LSEB_425	Bait 3	Nyatakanlah padaku, S'gala kehendak-Mu \nKulakukan kerja-Mu, Dan turut hukum-Mu \nTolong aku supaya, Hidup bagi Engkau \nKiranya perbuatanku, Muliakan nama-Mu.	
LSEB_426_s0	LSEB_426	Bait 1	Pertama kumohon, Agar kulihat t'rang \nBetapa aku bersuka, Menuju neg'ri t'rang	
LSEB_426_s1	LSEB_426	Bait 2	Lalu aku mohon, Kekuatan di jalan \nAgar aku boleh tiba, Di neg'ri yang senang	
LSEB_426_s2	LSEB_426	Bait 3	Kemudian kumohon, Iman pengharapan \nAgar kut'rima damai-Nya, Dalam pergumulan	
LSEB_426_s3	LSEB_426	Bait 4	Dan s'karang kumohon, Kasih yang sejati \nKasih yang tak pernah gagal, Yang benar dan suci	
LSEB_426_s4	LSEB_426	Bait 5	Aku s'lalu mohon, T'rang, iman dan kuasa \nTuhanku sabar menunggu, Agar kuberdoa	
LSEB_427_s0	LSEB_427	Bait 1	Kuperlu pada-Mu Tuhan, Miskin buta dan lemah \nPimpinlah aku ya Tuhan, B'rilah kuat dan kuasa	
LSEB_427_s1	LSEB_427	Chorus	Tiap jam, tiap jam, Kuperlu pada-Mu Tuhan \nTiap jam, tiap jam, Ya Tuhan p'liharakan	
LSEB_427_s2	LSEB_427	Bait 2	Gantikan dengan jubah-Mu, Pakaiankuyang keji \nAjarku kenal dosaku, Agar ku jadi suci.	
LSEB_427_s3	LSEB_427	Bait 3	Aku s'lamat serta Tuhan, Ingat diri, kugagal \nBagiku, Engkau ya Tuhan, Terang dan hidup kekal	
LSEB_427_s4	LSEB_427	Bait 4	Apapun pengalamanku, Yang senang atau susah \nKalau bergantung pada-Mu, Pasti aku bahagia.	
LSEB_428_s0	LSEB_428	Bait 1	Ada taman tempat Yesus tunggu \nTaman itu amatlah indah \nSana Tuhan hadir takkan jemu \nItu taman tempat berdoa	
LSEB_428_s1	LSEB_428	Chorus	Taman yang amat indah tempat berdoa \nTaman indah tempat berdoa \nSana Yesus tunggu dan membuka pintu \nMasuk taman tempat berdoa	
LSEB_428_s2	LSEB_428	Bait 2	Ada taman tempat Yesus tunggu \nDengan beban aku ke sana \nSana Tuhan menghiburkan aku \nDalam taman tempat berdoa.	
LSEB_428_s3	LSEB_428	Bait 3	Ada taman tempat Yesus tunggu \nEngkau dipanggil-Nya ke sana \nDisediakan-Nya berkat bagimu \nDalam taman tempat berdoa.	
LSEB_429_s0	LSEB_429	Bait 1	Berjagalah sekarang, Kar'na singkat waktu \nJangan dunia menang, Berdirilah teguh \nBerjaga, berdoa, Lawan musuh yang kuat \nAkan datang Yesus, Ia takkan lambat	
LSEB_429_s1	LSEB_429	Chorus	Berjagalah, Berdoalah \nSiang malam berjaga dan berdoa \nKristen jagalah	
LSEB_429_s2	LSEB_429	Bait 2	Jangan kamu bimbang, Janganlah tertidur \nTuhan sampai menang, Tuhan 'kan menghibur \nIngat Getsemani, Tempat Yesus jaga \nAgar kita ini, Diselamatkan-Nya.	
LSEB_429_s3	LSEB_429	Bait 3	Harap pada Yesus, Kar'na musuh dekat \nP'risai pakailah, Pasti kamu kuat \nSeb'lum malam datang, Rajinlah bekerja \nPada waktu s'karang, Berjaga, berdoa.	
LSEB_430_s0	LSEB_430	Bait 1	Bisik doa waktu pagi, Dan doa hari siang \nBisik doa malam sunyi, Agar hatiku s'nang	
LSEB_430_s1	LSEB_430	Bait 2	Tuhan jawab doa pagi, Dan jawab doa siang \nJawab doa malam sunyi, Agar hatiku s'nang	
LSEB_430_s2	LSEB_430	Bait 3	Mungkin Yesus datang pagi, Ataupun hari siang \nMungkin datang malam sunyi, Biar hatiku s'nang	
LSEB_431_s0	LSEB_431	Bait 1	Ya Yesus, ku berjanji, T'rus setia pada-Mu \nKiranya Engkau jadi, Tuhan, Sahabatku \nKu tak takut bahaya, Bila Engkau dekat \nKu tak akan kesasar, Kar'na Jurus'lamat	
LSEB_431_s1	LSEB_431	Bait 2	Ya Yesus, b'rilah aku, Rasa hadirat-Mu \nAgar dosa dan tipu, Jauh dari hatiku \nMusuhku s'lalu dekat, Mau menyerang aku \nTapi Yesus Sahabat, Lindungi jiwaku	
LSEB_431_s2	LSEB_431	Bait 3	Ya Yesus, Kau t'lah janji, Kepada murid-Mu \nDi mana Engkau ada, Di situ umat-Mu \nDan aku pun berjanji. Berbakti pada-Mu \nKiranya Engkau jadi, Tetap Sahabatku	
LSEB_432_s0	LSEB_432	Bait 1	Saat penghakiman, Yesus, tolongku! \nJangan biarkan aku, Jauh dari-Mu \nBila aku bimbang, B'ri aku kuasa \nAgar ku tak takut, Dan tak berdosa	
LSEB_432_s1	LSEB_432	Bait 2	Kesenangan dunia, Menggoda aku \nHarta dunia juda, Menjerat aku \nIngatkanku s'lalu, Duka, derita \nDan pergumulan-Mu, Salib Golgota	
LSEB_432_s2	LSEB_432	Bait 3	Banyak pencobaan, Dalam hidupku \nCurahkan berkat-Mu Tuntun jalanku \nJangan biarkan aku, Melupakan-Mu \nAgar aku bers'rah, Hanya pada-Mu	
LSEB_433_s0	LSEB_433	Bait 1	Inilah jam kuberdoa, Sungguh senanglah rasanya \nMenyembah Allah Bapaku, Dan nyatakan kehendakku \nJika datang kesusahan, Dan berbagai pencobaan \nSenanglah s'lalu jiwaku, Pada waktu kuberdoa	
LSEB_433_s1	LSEB_433	Bait 2	Inilah jam kuberdoa, Memohon dengan percaya \nKepada Bapa di surga, Yang bersedia menjawabnya \nDisuruh-Nya kuserahkan, kepada-Nya semua susah \nDib'rikan-Nya penghiburan, Pada waktu kuberdoa	
LSEB_433_s2	LSEB_433	Bait 3	Inilah jam kuberdoa, Untuk mendapat kekuatan \nSehingga di bukit Pisgah, Kupandang ke neg'ri Tuhan \nDan bila aku tinggalkan, Dunia dan pergumulan \nBersama Tuhan di surga, Ku takkan lagi berdoa	
LSEB_434_s0	LSEB_434	Bait 1	Ya Allah kota yang teguh, Benteng dan perlindungan \nSungguhpun banyak seteru, Tuhan memb'rikan bantuan \nMusuh sangat berang, Selalu menyerang \nBesar kuasanya, Tiada samanya, Di seluruh dunia	
LSEB_434_s1	LSEB_434	Bait 2	Pasti binasa manusia, Yang harap kuasa diri \nTapi Penolong tersedia, Allah pilih sendiri \nSiapakah Yesus' Kristuslah nama-Nya \nRaja alam s'kalian Tiada lain Tuhan, Dib'rinya kes'lamatan	
LSEB_434_s2	LSEB_434	Bait 3	Kalaupun dunia penuh setan, Janganlah ketakutan \nPada kita bangsa s'kalian, Tuhan b'ri kemenangan \nKalau harus mati, Dan harta binasa \nTetaplah setia, Tuhan berkuasa, Kekal kerajaan-Nya	
LSEB_435_s0	LSEB_435	Bait 1	Jalan serta Yesus s'lalu sejaht'ra \nKe mana saja aku dipimpinkan-Nya \nTanpa Tuhan sukacitaku hilang \nJalan serta Yesus s'lamanya senang	
